language,lect,s_citation,m_citation,s_gloss,m_gloss,class,source,contributor,glottocode
Chechen,,jooghu xan,,future; future tense,,J;J,,Johana Nichols,chec1245
Chechen,,joq'a,,drought,,J;J,,Johana Nichols,chec1245
Chechen,,jol,,hay,,J;J,,Johana Nichols,chec1245
Chechen,,juosha / juusha,,wormwood (<spbeg>Artemisia<spend> sp.),,J;J,,Johana Nichols,chec1245
Chechen,,jowzar,,cervical vertebra; axle; irresponsible person,,J;J,,Johana Nichols,chec1245
Chechen,,jowch'azhg,,spindle whorl,,J;J,,Johana Nichols,chec1245
Chechen,,joeqana,,"fair weather, clear weather, good weather",,J;J,,Johana Nichols,chec1245
Chechen,,kagtuuxa,,"rake
",,J;J,,Johana Nichols,chec1245
Chechen,,issaberg,,nonagon (nine-sided figure),,J;J,,Johana Nichols,chec1245
Chechen,,juodar,,"bedding for livestock (straw, moss, sawdust, etc.)
",,J;J,,Johana Nichols,chec1245
Chechen,,kars-hwoqurg,,sowbug; woodlouse,,J;J,,Johana Nichols,chec1245
Chechen,,kartol,,potato,,J;J,,Johana Nichols,chec1245
Chechen,,kohwar,,"hand mill, grinder
",,J;J,,Johana Nichols,chec1245
Chechen,,kaachal,,small hammer in mill (?),,J;J,,Johana Nichols,chec1245
Chechen,,keustig,,bark (of tree),,J;J,,Johana Nichols,chec1245
Chechen,,keelap,,ball of yarn,,J;J,,Johana Nichols,chec1245
Chechen,,kems,,grape,,J;J,,Johana Nichols,chec1245
Chechen,,kiap,,"model, form, mold
",,J;J,,Johana Nichols,chec1245
Chechen,,kiechuo,,"preparation; preparedness, readiness",,J;J,,Johana Nichols,chec1245
Chechen,,kibarchig,,brick,,J;J,,Johana Nichols,chec1245
Chechen,,kiisak,,"piece; fragment
",,J;J,,Johana Nichols,chec1245
Chechen,,kiitarluo,,"trick, ruse; justification, excuse, alibi
",,J;J,,Johana Nichols,chec1245
Chechen,,kiila,,kilogram,,J;J,,Johana Nichols,chec1245
Chechen,,kils,,church,,J;J,,Johana Nichols,chec1245
Chechen,,kirtig,,"chip, fragment; axe cut, blaze; obstacle, stumbling block, hindrance; difficult situation, crisis; stair, step",,J;J,,Johana Nichols,chec1245
Chechen,,kirsha,,"horned (of animals that normally develop horns)
",,J;J,,Johana Nichols,chec1245
Chechen,,kishma,,"raisin
",,J;J,,Johana Nichols,chec1245
Chechen,,koura,,"caravan; train, procession",,J;J,,Johana Nichols,chec1245
Chechen,,koust,,"bark (of tree)
",,J;J,,Johana Nichols,chec1245
Chechen,,kozh,,"pack saddle
",,J;J,,Johana Nichols,chec1245
Chechen,,koopasta,,cabbage; lettuce,,J;J,,Johana Nichols,chec1245
Chechen,,korzham,,"piece, chunk
",,J;J,,Johana Nichols,chec1245
Chechen,,kormatalla,,profession,,J;J,,Johana Nichols,chec1245
Chechen,,koskaz,,stilt,,J;J,,Johana Nichols,chec1245
Chechen,,kuotam,,"hen, chicken",,J;J,,Johana Nichols,chec1245
Chechen,,koezhalg,,"hook (for retrieving meat from kettle); boat hook (for hauling logs from river, etc.)
",,J;J,,Johana Nichols,chec1245
Chechen,,koechal,,"building materials; parts (e.g. of car)
",,J;J,,Johana Nichols,chec1245
Chechen,,kup,,"block, section (of town), district; lot, plot (of land); deck (of cards)",,J;J,,Johana Nichols,chec1245
Chechen,,kylla,,stick (in children's game),,J;J,,Johana Nichols,chec1245
Chechen,,qaaba,,pitcher,,J;J,,Johana Nichols,chec1245
Chechen,,qaaluo,,"roof, shelter",,J;J,,Johana Nichols,chec1245
Chechen,,qaanie,,"tomorrow; future, the future",,J;J,,Johana Nichols,chec1245
Chechen,,qaanchtosurg,,"reaper, reaping machine
",,J;J,,Johana Nichols,chec1245
Chechen,,qarta,,"rash, measles, hives; nettle burn",,J;J,,Johana Nichols,chec1245
Chechen,,qahw,,"snort, cough (of animal)
",,J;J,,Johana Nichols,chec1245
Chechen,,qaachuo,,"result, end, culmination",,J;J,,Johana Nichols,chec1245
Chechen,,qieqorg,,"lamb without mother, orphan lamb; fosterling, nursling",,J;J,,Johana Nichols,chec1245
Chechen,,qial,,"judgment, sentence, punishment; fate",,J;J,,Johana Nichols,chec1245
Chechen,,qialli,,manure; garbage dump; compost (of manure and other materials),,J;J,,Johana Nichols,chec1245
Chechen,,qias,,mane,,J;J,,Johana Nichols,chec1245
Chechen,,qietam-qeela,,"wisdom tooth, third molar",,J;J,,Johana Nichols,chec1245
Chechen,,qietashuo,,"meeting, council, forum",,J;J,,Johana Nichols,chec1245
Chechen,,qiirig,,"ceramic ware, pottery, dishes
",,J;J,,Johana Nichols,chec1245
Chechen,,qoberg,,three (in cards),,J;J,,Johana Nichols,chec1245
Chechen,,qobwaerg,,three (in cards),,J;J,,Johana Nichols,chec1245
Chechen,,qou,,"smoke (from stove or cooking)
",,J;J,,Johana Nichols,chec1245
Chechen,,qokog,,"trivet
",,J;J,,Johana Nichols,chec1245
Chechen,,qooq'ali,,stirrup,,J;J,,Johana Nichols,chec1245
Chechen,,qolguo,,"three-pronged fork or stick; three-branched (electrical) outlet adapter, three-cord (electrical) octopus
",,J;J,,Johana Nichols,chec1245
Chechen,,qollar,,"cape, throw; burka; raincoat
",,J;J,,Johana Nichols,chec1245
Chechen,,qolxuo,,"three-sided character, three-way split, three-dimensionality, tripartite nature",,J;J,,Johana Nichols,chec1245
Chechen,,qosaberg,,triangle,,J;J,,Johana Nichols,chec1245
Chechen,,qoeba,,trichina; trichinosis,,J;J,,Johana Nichols,chec1245
Chechen,,qunq,,"boiled corn
",,J;J,,Johana Nichols,chec1245
Chechen,,q'ailie,,secret,,J;J,,Johana Nichols,chec1245
Chechen,,q'aaruo,,"conviction; admission, acknowledgment
",,J;J,,Johana Nichols,chec1245
Chechen,,q'ahwuo,,"bitterness; coffee
",,J;J,,Johana Nichols,chec1245
Chechen,,q'aendal,,felt,,J;J,,Johana Nichols,chec1245
Chechen,,q'eepal,,camel caravan,,J;J,,Johana Nichols,chec1245
Chechen,,q'ersig,,"hardened skin, thickened skin, callused skin
",,J;J,,Johana Nichols,chec1245
Chechen,,q'iizorg,,"bedbug
",,J;J,,Johana Nichols,chec1245
Chechen,,q'iilor,,"prop, support, brace
",,J;J,,Johana Nichols,chec1245
Chechen,,q'ilba,,"orientation, kiblah (direction toward Mecca); compass
",,J;J,,Johana Nichols,chec1245
Chechen,,q'orshq'ali,,person in disguise as part of rainmaking charm,,J;J,,Johana Nichols,chec1245
Chechen,,q'ubba,,"tomb
",,J;J,,Johana Nichols,chec1245
Chechen,,q'urq'al,,"hernia, rupture
",,J;J,,Johana Nichols,chec1245
Chechen,,q'yda,,"primitive oil lamp, primitive lamp, dim lamp",,J;J,,Johana Nichols,chec1245
Chechen,,q'ylg,,"churn, butter churn",,J;J,,Johana Nichols,chec1245
Chechen,,q'yrdig,,"sitting hen, mother hen, brood hen",,J;J,,Johana Nichols,chec1245
Chechen,,k'abuc,,"quack grass, couch grass (<spbeg>Agropynon repens<spend>)",,J;J,,Johana Nichols,chec1245
Chechen,,k'aidarg,,"acacia blossom; white spot, bad spot, gap; cataract; target, bull's-eye; defect, irregularity, fault",,J;J,,Johana Nichols,chec1245
Chechen,,k'aldjoaqqurg,,"colander, strainer",,J;J,,Johana Nichols,chec1245
Chechen,,k'aara,,"calf pen
",,J;J,,Johana Nichols,chec1245
Chechen,,k'ahwoqurg,,"binder, harvester, reaping machine",,J;J,,Johana Nichols,chec1245
Chechen,,k'eltosurg,,"bedding, pad",,J;J,,Johana Nichols,chec1245
Chechen,,k'elhwardig,,"cole seed, rapeseed, canola; charlock (<spbeg>Brassica kaber<spend>)",,J;J,,Johana Nichols,chec1245
Chechen,,k'elhottorg,,"trivet, coaster, placemat, pedestal
",,J;J,,Johana Nichols,chec1245
Chechen,,k'inzh,,"hole, hollow, pit",,J;J,,Johana Nichols,chec1245
Chechen,,k'inzh,,"fringe; curls of caracul; hanging blossoms on tree
",,J;J,,Johana Nichols,chec1245
Chechen,,k'uomal,,"hemp, cannabis; marijuana",,J;J,,Johana Nichols,chec1245
Chechen,,k'oramystalla,,"carbonic acid, carbon dioxide",,J;J,,Johana Nichols,chec1245
Chechen,,k'oarlagha,,monument of infamy: pile of rocks built up when someone has been cursed and every passerby leaves a rock there by way of judgment,,J;J,,Johana Nichols,chec1245
Chechen,,k'ormoda,,"soot (on hands or face)
",,J;J,,Johana Nichols,chec1245
Chechen,,k'uotar,,"hamlet, small village",,J;J,,Johana Nichols,chec1245
Chechen,,k'oasht,,"sector, zone, district, area, vicinity, locale, region
",,J;J,,Johana Nichols,chec1245
Chechen,,k'urk'mani,,"whirlpool, maelstrom, eddy",,J;J,,Johana Nichols,chec1245
Chechen,,lainbaaba,,snowman,,J;J,,Johana Nichols,chec1245
Chechen,,lar,,"track, trace; footprints",,J;J,,Johana Nichols,chec1245
Chechen,,larcha,,"bundle
",,J;J,,Johana Nichols,chec1245
Chechen,,lahworch,,"shell, seashell ",,J;J,,Johana Nichols,chec1245
Chechen,,laengar,,"tureen, soup tureen, serving bowl
",,J;J,,Johana Nichols,chec1245
Chechen,,leusi,,bellows,,J;J,,Johana Nichols,chec1245
Chechen,,leeza,,"load, truckload (of hay, straw, sheaves of wheat)
",,J;J,,Johana Nichols,chec1245
Chechen,,leq'zhig,,"old thing, worn-out thing, piece of junk, piece of rubbish
",,J;J,,Johana Nichols,chec1245
Chechen,,leusaq / lousaq,,"rotten egg, addled egg",,J;J,,Johana Nichols,chec1245
Chechen,,loqqarg / loqqag,,"rotten egg, addled egg",,J;J,,Johana Nichols,chec1245
Chechen,,lyydig,,"husk, cornhusk; leaf of cornhusk",,J;J,,Johana Nichols,chec1245
Chechen,,lyychiila,,"bathing place, bathhouse, bath",,J;J,,Johana Nichols,chec1245
Chechen,,lylla / lyla,,pipe (for smoking),,J;J,,Johana Nichols,chec1245
Chechen,,lysturg,,"skein, hank",,J;J,,Johana Nichols,chec1245
Chechen,,lytturg,,strainer,,J;J,,Johana Nichols,chec1245
Chechen,,chou,,"wound, cut",,J;J,,Johana Nichols,chec1245
Chechen,,maazhar,,"flintlock rifle
",,J;J,,Johana Nichols,chec1245
Chechen,,mazzhaq',,shrike (<spbeg>Lanius<spend> sp.),,J;J,,Johana Nichols,chec1245
Chechen,,maida,,square; field; playing field,,J;J,,Johana Nichols,chec1245
Chechen,,maalxbasie,,sunny side of mountain,,J;J,,Johana Nichols,chec1245
Chechen,,maangal-ghazh,,scythe handle,,J;J,,Johana Nichols,chec1245
Chechen,,marzuo,,"sweetness; enjoyment, pleasure, liking (for), fondness (for)
",,J;J,,Johana Nichols,chec1245
Chechen,,maxcarg,,"scratch
",,J;J,,Johana Nichols,chec1245
Chechen,,mashahwieqorg,,"burdock, dock",,J;J,,Johana Nichols,chec1245
Chechen,,maerk'azhie,,dusk,,J;J,,Johana Nichols,chec1245
Chechen,,maerk'azh-xan,,dusk,,J;J,,Johana Nichols,chec1245
Chechen,,maehwsi,,"light Caucasian boots without heels
",,J;J,,Johana Nichols,chec1245
Chechen,,maewig,,"corner (outside); tip, point, end
",,J;J,,Johana Nichols,chec1245
Chechen,,meezhie,,"organ, joint, body part; part",,J;J,,Johana Nichols,chec1245
Chechen,,meekarluo,,"cunning, shrewdness, hidden intention, insidiousness, trickery",,J;J,,Johana Nichols,chec1245
Chechen,,meeqa,,"rust; hostility, enmity
",,J;J,,Johana Nichols,chec1245
Chechen,,mercxalg,,"burn, scald (on skin)
",,J;J,,Johana Nichols,chec1245
Chechen,,meetag,,"hoe, mattock",,J;J,,Johana Nichols,chec1245
Chechen,,meexa,,"strip of leather for making thongs; harness strap
",,J;J,,Johana Nichols,chec1245
Chechen,,milk,,"bush, plug, boss (of wheel)
",,J;J,,Johana Nichols,chec1245
Chechen,,milt,,"wick, fuse",,J;J,,Johana Nichols,chec1245
Chechen,,mimar,,"niche in wall of mosque (indicating direction to Mecca)
",,J;J,,Johana Nichols,chec1245
Chechen,,mindaewak,,"cervical vertebra, bone at nape of neck
",,J;J,,Johana Nichols,chec1245
Chechen,,moulad,,"movlad (collective prayer on some special occasion, or on the occasion of Mohammed's birthday)",,J;J,,Johana Nichols,chec1245
Chechen,,mogshalla,,"health, wellness",,J;J,,Johana Nichols,chec1245
Chechen,,moda,,"dirt, mud (on body or clothing)",,J;J,,Johana Nichols,chec1245
Chechen,,modi'yyrig,,"dirty child (said to or of a child who is covered with dirt)
",,J;J,,Johana Nichols,chec1245
Chechen,,momsar,,minaret,,J;J,,Johana Nichols,chec1245
Chechen,,mottargha,,"dissimulation, pretense, sham, dissembling
",,J;J,,Johana Nichols,chec1245
Chechen,,moxa,,"irritation; psychological affect
",,J;J,,Johana Nichols,chec1245
Chechen,,moxa,,stripe ,,J;J,,Johana Nichols,chec1245
Chechen,,moxk,,mortar (for grinding),,J;J,,Johana Nichols,chec1245
Chechen,,moxtuuxurg,,"fan, ventilator
",,J;J,,Johana Nichols,chec1245
Chechen,,muzhalt,,"binding, cover (of book)",,J;J,,Johana Nichols,chec1245
Chechen,,muk'arluo,,"acknowledgment, admission
",,J;J,,Johana Nichols,chec1245
Chechen,,mutaax,,"bolster, pillow (of couch or sofa)
",,J;J,,Johana Nichols,chec1245
Chechen,,myzhg,,plantain (<spbeg>Plantago<spend> sp.),,J;J,,Johana Nichols,chec1245
Chechen,,muc'ar,,"muzzle, snout, face (of animal); mug (of person)
",,J;J,,Johana Nichols,chec1245
Chechen,,c'umar,,"muzzle, snout, face (of animal); mug (of person)
",,J;J,,Johana Nichols,chec1245
Chechen,,myrg,,snowball bush (<spbeg>Viburnum<spend> sp.),,J;J,,Johana Nichols,chec1245
Chechen,,myrg,,"muzzle, snout (of fish, young calf)",,J;J,,Johana Nichols,chec1245
Chechen,,myshdechig,,elm species,,J;J,,Johana Nichols,chec1245
Chechen,,naab,,sleep,,J;J,,Johana Nichols,chec1245
Chechen,,nabaaxti,,"prison, jail",,J;J,,Johana Nichols,chec1245
Chechen,,naar,,pomegranate,,J;J,,Johana Nichols,chec1245
Chechen,,naxart,,"small change, spare change, coins, change",,J;J,,Johana Nichols,chec1245
Chechen,,niedargha,,reed that ties the twigs together in a broom,,J;J,,Johana Nichols,chec1245
Chechen,,niax,,"garbage, trash, junk",,J;J,,Johana Nichols,chec1245
Chechen,,nexca,,cow parsley (<spbeg>Anthriscus sylvestris<spend>),,J;J,,Johana Nichols,chec1245
Chechen,,niaxcha,,cheese,,J;J,,Johana Nichols,chec1245
Chechen,,niaw,,door,,J;J,,Johana Nichols,chec1245
Chechen,,niisasaberg,,rectangle,,J;J,,Johana Nichols,chec1245
Chechen,,niisuo,,"equality; justice, fairness
",,J;J,,Johana Nichols,chec1245
Chechen,,nik'aapa,,"hairdo; bangs, forelock
",,J;J,,Johana Nichols,chec1245
Chechen,,nog,,"sharp turn, hairpin turn; sharp bend
",,J;J,,Johana Nichols,chec1245
Chechen,,not' / notq'a,,pus,,J;J,,Johana Nichols,chec1245
Chechen,,nyyr,,saddle,,J;J,,Johana Nichols,chec1245
Chechen,,oba,,kiss,,J;J,,Johana Nichols,chec1245
Chechen,,ooba,,"robe of pilgrim who has been to Mecca; robe, gown, caftan",,J;J,,Johana Nichols,chec1245
Chechen,,ou,,seine ,,J;J,,Johana Nichols,chec1245
Chechen,,oogar,,grass species,,J;J,,Johana Nichols,chec1245
Chechen,,oila,,"thought, idea; frame of mind",,J;J,,Johana Nichols,chec1245
Chechen,,oqluo,,rolling pin,,J;J,,Johana Nichols,chec1245
Chechen,,ooq'am,,"boulder; ice floe
",,J;J,,Johana Nichols,chec1245
Chechen,,ong,,"test of animal for fatness
",,J;J,,Johana Nichols,chec1245
Chechen,,ooramat,,plant,,J;J,,Johana Nichols,chec1245
Chechen,,ortxal,,"part of machine; instrument, tool
",,J;J,,Johana Nichols,chec1245
Chechen,,ohwaxo'iila,,"seat, place to sit; opportunity to sit
",,J;J,,Johana Nichols,chec1245
Chechen,,oe,,"trio, triple, set of three, set of three dice
",,J;J,,Johana Nichols,chec1245
Chechen,,oezag,,"furuncle, central part of boil; island; core of braided whip; hard gristly part in meat
",,J;J,,Johana Nichols,chec1245
Chechen,,oeq,,"thick woolen socks or boots
",,J;J,,Johana Nichols,chec1245
Chechen,,oela,,pile,,J;J,,Johana Nichols,chec1245
Chechen,,oertankoll,,shrub species (<spbeg>Paliurus spina-christi<spend>),,J;J,,Johana Nichols,chec1245
Chechen,,oes,,"stack of three sheaves of grain
",,J;J,,Johana Nichols,chec1245
Chechen,,padnaar,,wooden slat bed,,J;J,,Johana Nichols,chec1245
Chechen,,palstuu,,"plate, flat piece of metal",,J;J,,Johana Nichols,chec1245
Chechen,,paspas,,"sissy
",,J;J,,Johana Nichols,chec1245
Chechen,,paeshtig,,"mallet for ramming earthen roof, beetle
",,J;J,,Johana Nichols,chec1245
Chechen,,peeshik,,"winnower, hand-held winnowing machine
",,J;J,,Johana Nichols,chec1245
Chechen,,polshuu,,"traditional Chechen women's dress
",,J;J,,Johana Nichols,chec1245
Chechen,,punt,,pood (16 kg. or 35 lbs.),,J;J,,Johana Nichols,chec1245
Chechen,,purni,,"bakery
",,J;J,,Johana Nichols,chec1245
Chechen,,purxie,,"crosswise direction, perpendicular; balcony, gallery (in mountain houses)
",,J;J,,Johana Nichols,chec1245
Chechen,,pxiberg,,five (in cards),,J;J,,Johana Nichols,chec1245
Chechen,,pwa,,"settlement, village",,J;J,,Johana Nichols,chec1245
Chechen,,pwaaghat,,armspan (measure of length: hand to hand when arms are outstretched),,J;J,,Johana Nichols,chec1245
Chechen,,naanolg,,overripe plum,,J;J,,Johana Nichols,chec1245
Chechen,,pwaduxie,,"lower part of mountain village
",,J;J,,Johana Nichols,chec1245
Chechen,,pwaalgha,,"smithy, workshop, shop
",,J;J,,Johana Nichols,chec1245
Chechen,,pwaarkan,,"corn silk
",,J;J,,Johana Nichols,chec1245
Chechen,,pwaarcerg,,"canine tooth, cuspid
",,J;J,,Johana Nichols,chec1245
Chechen,,pwatuuxa,,"tool for bloodletting
",,J;J,,Johana Nichols,chec1245
Chechen,,pwieda,,"village, settlement",,J;J,,Johana Nichols,chec1245
Chechen,,pwid,,calf (of leg),,J;J,,Johana Nichols,chec1245
Chechen,,pwid,,frog,,J;J,,Johana Nichols,chec1245
Chechen,,pwidig,,small frog,,J;J,,Johana Nichols,chec1245
Chechen,,pwoegha,,"gathering place, place in village where people gather to converse; gathering of people",,J;J,,Johana Nichols,chec1245
Chechen,,pwyyrie,,"late evening, night",,J;J,,Johana Nichols,chec1245
Chechen,,raagh,,"line, queue",,J;J,,Johana Nichols,chec1245
Chechen,,razh,,"system, regime, schedule; turn, course, order
",,J;J,,Johana Nichols,chec1245
Chechen,,reema,,herd (of horses),,J;J,,Johana Nichols,chec1245
Chechen,,reech'a,,trap (for birds or animals),,J;J,,Johana Nichols,chec1245
Chechen,,ryyta,,"watering place, watering hole",,J;J,,Johana Nichols,chec1245
Chechen,,sagal-buc,,wormwood (<spbeg>Artemisia<spend> sp.),,J;J,,Johana Nichols,chec1245
Chechen,,saal,,"pile, heap
",,J;J,,Johana Nichols,chec1245
Chechen,,saalaz,,"sleigh, sled; jawbone",,J;J,,Johana Nichols,chec1245
Chechen,,kogsaalaz,,"sledge, toboggan, scooter",,J;J,,Johana Nichols,chec1245
Chechen,,samg,,"sausage (made from large intestine)
",,J;J,,Johana Nichols,chec1245
Chechen,,samuo,,"vigilance, watchfulness",,J;J,,Johana Nichols,chec1245
Chechen,,sarsal,,embryo (in bird's egg),,J;J,,Johana Nichols,chec1245
Chechen,,see'aalar,,cobweb,,J;J,,Johana Nichols,chec1245
Chechen,,seulik,,"excess, remainder",,J;J,,Johana Nichols,chec1245
Chechen,,siatberg,,indentation above horse's hoof,,J;J,,Johana Nichols,chec1245
Chechen,,siarluo,,"light, illumination; enlightenment",,J;J,,Johana Nichols,chec1245
Chechen,,siesag,,"wife; better half, little wife (term of endearment)",,J;J,,Johana Nichols,chec1245
Chechen,,seetal,,screwdriver; metal decoration on Caucasian belts,,J;J,,Johana Nichols,chec1245
Chechen,,sizalg,,hyphen,,J;J,,Johana Nichols,chec1245
Chechen,,sir,,"galloon, stripe (on trousers of uniform)
",,J;J,,Johana Nichols,chec1245
Chechen,,siramk,,match,,J;J,,Johana Nichols,chec1245
Chechen,,stigal,,sky; palate,,J;J,,Johana Nichols,chec1245
Chechen,,suosaq,,mountain goat species,,J;J,,Johana Nichols,chec1245
Chechen,,stargha,,"young bull
",,J;J,,Johana Nichols,chec1245
Chechen,,sunt,,"dam
",,J;J,,Johana Nichols,chec1245
Chechen,,surx,,"pimple
",,J;J,,Johana Nichols,chec1245
Chechen,,tainig,,doll; toy,,J;J,,Johana Nichols,chec1245
Chechen,,talba,,"saddlecloth
",,J;J,,Johana Nichols,chec1245
Chechen,,talx,,"piece, hunk (of meat)",,J;J,,Johana Nichols,chec1245
Chechen,,pwakoochie,,higher part of mountain village,,J;J,,Johana Nichols,chec1245
Chechen,,tanghalq,,gallows,,J;J,,Johana Nichols,chec1245
Chechen,,tarsal,,squirrel,,J;J,,Johana Nichols,chec1245
Chechen,,taati,,weed species,,J;J,,Johana Nichols,chec1245
Chechen,,taxanie,,today,,J;J,,Johana Nichols,chec1245
Chechen,,tiantak,,"stupid person, blockhead, idiot
",,J;J,,Johana Nichols,chec1245
Chechen,,tooba,,"group, detachment; crowd
",,J;J,,Johana Nichols,chec1245
Chechen,,toubuc,,"second growth (of grass after mowing), aftermath, aftergrass",,J;J,,Johana Nichols,chec1245
Chechen,,touxa,,"oven, fireplace (in mountain houses)
",,J;J,,Johana Nichols,chec1245
Chechen,,tuomari,,"cattail (plant, <spbeg>Typha<spend> sp.)",,J;J,,Johana Nichols,chec1245
Chechen,,toela,,den; semisubterranean dwelling,,J;J,,Johana Nichols,chec1245
Chechen,,tulghie,,"wave, breaker, surge",,J;J,,Johana Nichols,chec1245
Chechen,,tum / twum,,"cob, corncob",,J;J,,Johana Nichols,chec1245
Chechen,,tup,,"roll (of fabric, of bills), stack (of bills)
",,J;J,,Johana Nichols,chec1245
Chechen,,turmal,,"spyglass, binoculars, opera glasses",,J;J,,Johana Nichols,chec1245
Chechen,,tyylig,,anthill,,J;J,,Johana Nichols,chec1245
Chechen,,tyka,,"store, shop",,J;J,,Johana Nichols,chec1245
Chechen,,joqqatyka,,"supermarket, department store",,J;J,,Johana Nichols,chec1245
Chechen,,tyntalg,,"chimney, smokestack",,J;J,,Johana Nichols,chec1245
Chechen,,typpalg,,"block (of wood), stump; spool; reel (e.g. of tape recorder, etc.); fat person",,J;J,,Johana Nichols,chec1245
Chechen,,tyrk,,apricot,,J;J,,Johana Nichols,chec1245
Chechen,,tyta,,skull; pumpkin,,J;J,,Johana Nichols,chec1245
Chechen,,t'aerzie,,"limb; arm, leg (especially when unclothed)",,J;J,,Johana Nichols,chec1245
Chechen,,t'aehwie,,"end; continuation; posterity; consequence, result
",,J;J,,Johana Nichols,chec1245
Chechen,,t'iirig,,"cord, rope, string",,J;J,,Johana Nichols,chec1245
Chechen,,t'orkaz,,"trunk, footlocker",,J;J,,Johana Nichols,chec1245
Chechen,,t'um,,"marrow; meat (of nut)
",,J;J,,Johana Nichols,chec1245
Chechen,,urxalla,,"management, directorate, authority",,J;J,,Johana Nichols,chec1245
Chechen,,urchaq,,spindle,,J;J,,Johana Nichols,chec1245
Chechen,,urx,,"rein, bridle",,J;J,,Johana Nichols,chec1245
Chechen,,yyr,,"connection, friendship; unanimity
",,J;J,,Johana Nichols,chec1245
Chechen,,yyrig,,"ball (of yarn)
",,J;J,,Johana Nichols,chec1245
Chechen,,ynt'apwid,,"turtle, tortoise",,J;J,,Johana Nichols,chec1245
Chechen,,xaasbiash,,"garden, vegetable garden, kitchen garden",,J;J,,Johana Nichols,chec1245
Chechen,,xeenak'ur,,woodpecker,,J;J,,Johana Nichols,chec1245
